-70.9805	28.5361	
97.5981	-32.8525	
-71.2203	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-71.2203	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.6127	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-71.2203	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-71.2203	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-71.2203	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.6127	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-71.2203	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-71.2203	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.6127	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-71.2203	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.6127	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-71.2203	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-71.2203	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.6127	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.5361	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
97.5981	-32.8525	
-71.2203	28.7759	
97.5981	-32.8525	
-70.9805	28.7759	
