7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.25396	-36.9889	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-36.9889	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-36.9889	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-36.9889	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.19401	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.31391	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
7.25396	-37.0489	
11.7501	-1.01916	
